user_id,days_signup_age,recency_days,frequency_total,session_duration_avg,feature_count_used,device_type,os_type,user_segment,region,dropoff_label
4586,457,108,22,7.14,5,desktop,mac,free,north,1
4587,180,113,37,13.28,13,mobile,ios,free,west,1
4588,245,118,23,13.99,2,mobile,android,premium,west,1
4589,454,77,38,11.48,14,mobile,windows,free,west,0
4590,239,15,42,11.94,14,mobile,ios,free,south,0
4591,515,13,27,9.12,13,mobile,linux,free,west,0
4592,57,95,37,14.01,10,desktop,mac,free,east,1
4593,80,37,26,12.24,3,desktop,ios,free,north,0
4594,539,96,38,10.54,2,desktop,mac,free,south,1
4595,461,112,38,15.46,13,desktop,linux,free,west,1
4596,60,77,32,14.58,6,mobile,mac,free,north,1
4597,659,91,27,5.86,7,tablet,ios,premium,east,1
4598,33,33,27,12.2,2,mobile,linux,free,north,0
4599,698,52,31,8.17,1,mobile,android,premium,east,0
4600,540,115,33,12.56,8,mobile,android,free,south,1
4601,721,98,40,1.1562499999999964,6,desktop,android,free,north,1
4602,694,24,30,12.79,10,mobile,mac,free,north,0
4603,249,112,31,14.85,12,mobile,windows,free,north,1
4604,559,59,38,11.56,1,desktop,android,trial,west,1
4605,177,101,38,7.34,14,desktop,ios,free,west,1
4606,360,62,32,19.83,13,desktop,windows,free,north,0
4607,198,72,33,16.62,9,mobile,linux,free,south,0
4608,370,19,27,9.88,6,mobile,ios,trial,north,0
4609,640,40,38,10.96,3,desktop,ios,premium,east,0
4610,335,86,27,4.08,4,desktop,mac,free,west,1
4611,94,101,35,13.89,10,mobile,ios,trial,east,1
4612,257,10,31,6.52,2,desktop,linux,free,west,0
4613,580,9,39,14.67,14,mobile,mac,free,west,0
4614,395,83,42,16.1,3,mobile,ios,trial,west,1
4615,422,53,42,11.72,11,mobile,android,premium,south,0
4616,331,101,40,7.74,12,desktop,ios,free,north,1
4617,234,8,31,17.0,5,desktop,mac,free,south,0
4618,448,41,44,12.01,7,mobile,mac,free,north,0
4619,473,4,39,12.37,9,desktop,linux,free,south,0
4620,658,85,40,8.27,12,mobile,windows,trial,east,0
4621,462,102,37,12.77,1,mobile,linux,trial,north,1
4622,726,18,29,11.19,4,desktop,windows,free,west,0
4623,608,38,43,6.69,3,mobile,linux,premium,west,0
4624,85,101,37,17.36,5,tablet,linux,premium,south,1
4625,304,4,47,19.04,10,desktop,linux,free,south,0
4626,299,114,33,16.07,6,desktop,linux,free,west,1
4627,32,106,47,15.48,7,desktop,linux,free,west,1
4628,156,18,27,19.06,7,desktop,mac,premium,west,0
4629,563,16,39,7.81,1,mobile,linux,free,south,0
4630,276,83,40,7.76,2,desktop,linux,free,south,1
4631,133,1,31,10.34,4,mobile,android,premium,east,0
4632,231,60,33,13.19,1,desktop,ios,free,east,1
4633,222,7,40,10.83,12,desktop,linux,premium,north,0
4634,152,63,35,7.92,14,mobile,ios,premium,north,0
4635,100,42,45,12.02,7,mobile,ios,free,north,0
4636,564,84,30,11.62,10,desktop,linux,trial,south,1
4637,607,105,32,15.37,1,tablet,linux,trial,south,1
4638,377,58,31,12.18,1,desktop,linux,free,north,1
4639,460,77,21,4.38,9,mobile,linux,trial,north,1
4640,673,72,40,13.54,11,tablet,android,free,south,0
4641,619,118,39,18.33,14,desktop,android,premium,west,1
4642,52,27,36,12.12,6,desktop,android,trial,north,0
4643,697,28,49,15.95,6,mobile,mac,premium,east,0
4644,76,45,38,9.98,12,mobile,ios,trial,east,0
4645,48,88,33,14.26,2,mobile,ios,premium,east,1
4646,312,103,39,9.02,14,desktop,mac,free,west,1
4647,552,33,39,11.01,5,mobile,linux,free,south,1
4648,86,13,37,11.05,1,desktop,mac,free,north,0
4649,235,73,39,13.91,12,desktop,android,free,north,0
4650,213,71,34,8.7,14,desktop,linux,premium,south,0
4651,308,44,36,6.14,7,mobile,ios,free,east,0
4652,720,22,29,13.88,3,mobile,windows,free,east,0
4653,261,101,32,13.73,3,desktop,mac,free,west,1
4654,176,101,46,12.45,5,mobile,android,premium,north,1
4655,115,89,35,15.73,8,mobile,ios,free,east,1
4656,168,69,38,11.19,9,mobile,mac,premium,south,1
4657,123,31,49,13.13,10,desktop,android,free,east,0
4658,431,48,36,10.6,11,desktop,android,free,north,0
4659,324,8,21,10.97,4,mobile,android,free,north,0
4660,378,29,39,13.36,3,desktop,windows,premium,east,0
4661,612,54,29,21.07,14,mobile,android,free,south,0
4662,436,52,36,14.97,2,mobile,linux,free,west,1
4663,138,9,34,14.19,8,desktop,ios,free,east,0
4664,293,114,40,15.09,5,mobile,ios,free,south,1
4665,248,32,30,2.61,11,mobile,ios,free,south,0
4666,608,61,38,13.28,5,mobile,windows,free,east,1
4667,244,55,31,15.64,2,mobile,android,free,south,1
4668,127,56,37,12.34,5,desktop,mac,trial,east,1
4669,545,101,28,11.83,2,desktop,android,free,east,1
4670,329,89,31,8.24,3,desktop,windows,free,west,1
4671,97,104,33,10.27,7,tablet,mac,premium,south,0
4672,512,45,29,8.67,14,desktop,windows,trial,east,0
4673,177,31,37,16.0,3,mobile,windows,premium,south,0
4674,637,51,40,18.01,12,desktop,android,free,north,0
4675,612,67,34,19.74,8,desktop,ios,free,north,0
4676,288,40,35,8.6,14,desktop,mac,free,north,0
4677,418,55,37,9.33,8,mobile,ios,free,south,1
4678,427,18,30,9.0,2,tablet,android,free,north,0
4679,487,70,36,7.93,6,mobile,ios,free,north,0
4680,78,85,51,7.99,2,desktop,mac,free,north,1
4681,257,63,45,9.94,4,mobile,android,free,north,1
4682,149,104,39,15.5,8,desktop,mac,free,east,1
4683,518,119,39,9.13,13,mobile,android,free,west,1
4684,78,108,40,16.21,9,mobile,linux,free,south,1
4685,391,11,42,17.47,6,mobile,windows,free,east,0
4686,539,105,38,13.14,9,mobile,linux,free,east,1
4687,693,40,33,16.92,4,mobile,linux,trial,east,0
4688,231,54,38,6.55,2,desktop,windows,free,north,1
4689,35,49,40,9.77,11,desktop,android,free,south,0
4690,536,34,30,12.76,12,desktop,ios,free,west,0
4691,31,105,39,12.89,9,mobile,mac,trial,north,0
4692,76,76,30,17.72,7,mobile,windows,free,north,1
4693,723,116,40,8.0,7,desktop,mac,free,east,1
4694,633,114,37,9.85,6,tablet,ios,free,east,1
4695,525,50,26,11.66,14,mobile,android,premium,east,0
4696,614,87,43,9.93,8,mobile,linux,free,east,1
4697,82,60,40,7.83,13,mobile,mac,free,south,0
4698,92,59,34,10.09,1,mobile,ios,trial,east,1
4699,240,88,33,11.02,5,desktop,ios,free,west,1
4700,46,82,37,17.79,4,mobile,ios,free,north,1
4701,651,109,33,7.92,2,desktop,android,premium,east,1
4702,69,92,38,15.26,14,mobile,linux,premium,east,1
4703,410,74,31,17.09,1,mobile,windows,free,south,1
4704,627,110,31,9.95,8,desktop,windows,trial,west,1
4705,544,12,34,13.04,4,desktop,windows,free,north,0
4706,194,91,33,14.3,2,mobile,ios,trial,west,1
4707,359,47,34,13.64,14,mobile,mac,trial,east,0
4708,413,51,42,12.33,5,mobile,windows,trial,north,0
4709,567,93,40,9.28,5,tablet,windows,free,south,1
4710,328,32,36,14.65,3,desktop,windows,free,south,0
4711,229,106,41,10.5,10,mobile,android,trial,south,1
4712,586,59,37,12.11,13,tablet,ios,free,west,0
4713,650,41,41,12.7,5,desktop,mac,premium,east,0
4714,372,39,34,15.42,12,mobile,mac,free,north,0
4715,49,50,30,19.71,6,mobile,linux,premium,east,0
4716,380,113,35,9.05,8,desktop,windows,free,east,1
4717,652,12,32,12.21,12,desktop,linux,free,north,0
4718,722,60,35,6.06,14,tablet,windows,premium,west,0
4719,310,100,41,17.93,9,mobile,ios,free,north,1
4720,135,56,33,12.18,6,tablet,linux,free,south,0
4721,430,67,32,10.8,7,desktop,mac,free,south,0
4722,611,41,37,12.21,13,desktop,mac,free,north,0
4723,691,16,42,12.41,5,tablet,mac,premium,east,0
4724,66,76,37,9.07,7,mobile,android,trial,south,0
4725,233,110,30,16.75,11,desktop,mac,trial,west,1
4726,364,62,32,14.58,12,mobile,mac,free,south,0
4727,98,51,27,15.14,7,desktop,windows,free,west,0
4728,650,15,31,9.28,13,desktop,linux,trial,east,0
4729,108,113,41,9.06,13,mobile,mac,free,north,1
4730,495,104,39,11.55,7,mobile,windows,free,south,1
4731,673,108,36,15.2,4,mobile,mac,free,south,1
4732,509,43,33,14.01,3,mobile,android,trial,east,0
4733,564,75,39,8.89,2,mobile,windows,free,east,1
4734,214,51,26,14.67,3,tablet,android,free,north,1
4735,609,28,34,8.11,1,desktop,linux,premium,west,0
4736,323,24,38,9.35,5,tablet,ios,free,north,0
4737,72,46,33,12.63,14,mobile,mac,free,west,0
4738,286,66,34,7.31,4,mobile,linux,free,south,1
4739,274,14,30,8.15,6,tablet,mac,free,west,0
4740,395,84,38,18.21,6,desktop,windows,trial,north,1
4741,215,54,30,17.47,8,mobile,mac,free,north,0
4742,353,105,40,21.16,8,desktop,windows,free,west,0
4743,329,33,32,13.8,9,mobile,android,free,north,0
4744,258,6,38,14.58,2,mobile,mac,free,south,0
4745,517,37,34,11.38,5,desktop,windows,free,east,0
4746,243,116,31,10.6,13,desktop,android,free,north,1
4747,566,38,51,15.49,14,desktop,windows,free,south,0
4748,205,84,30,17.45,1,mobile,linux,free,east,1
4749,635,101,45,15.15,9,mobile,ios,free,south,1
4750,285,34,46,8.64,2,mobile,mac,free,south,1
4751,58,77,38,13.57,8,mobile,ios,trial,east,1
4752,134,24,29,8.92,1,mobile,linux,free,west,0
4753,594,43,32,10.7,11,desktop,ios,free,west,0
4754,640,35,34,18.54,14,desktop,windows,free,north,0
4755,178,80,30,7.2,2,tablet,android,free,east,1
4756,451,105,41,20.67,6,desktop,windows,trial,south,0
4757,432,30,29,14.2,3,mobile,ios,free,south,0
4758,123,34,37,10.14,3,mobile,ios,trial,north,0
4759,346,98,31,12.27,12,tablet,windows,free,south,1
4760,515,55,36,9.26,2,mobile,ios,free,east,1
4761,706,61,40,9.81,2,mobile,mac,premium,west,0
4762,623,84,39,12.29,6,mobile,windows,free,east,1
4763,98,16,37,10.68,5,desktop,mac,free,north,0
4764,196,104,36,8.27,14,tablet,linux,free,north,0
4765,335,43,39,11.11,6,mobile,mac,trial,north,0
4766,135,79,36,6.74,8,desktop,windows,free,east,1
4767,429,51,29,6.91,2,desktop,windows,trial,east,0
4768,36,90,41,6.87,5,desktop,linux,free,west,1
4769,109,73,26,18.69,3,mobile,ios,premium,east,0
4770,63,20,42,13.62,6,desktop,windows,free,west,0
4771,236,22,43,14.38,5,tablet,ios,free,west,0
4772,563,105,39,12.05,2,tablet,windows,free,north,1
4773,154,62,23,14.03,8,mobile,ios,free,west,0
4774,721,33,30,16.7,8,mobile,linux,free,north,0
4775,218,17,29,13.63,8,tablet,ios,trial,east,0
4776,61,15,31,18.56,6,tablet,windows,trial,east,0
4777,264,110,27,11.85,8,mobile,mac,free,north,1
4778,553,117,32,14.4,11,mobile,android,trial,south,1
4779,104,47,31,14.82,4,mobile,windows,trial,west,0
4780,80,24,36,8.27,3,desktop,linux,premium,east,0
4781,624,50,34,12.17,10,mobile,ios,free,east,0
4782,444,16,36,4.63,2,mobile,windows,free,west,1
4783,270,65,34,11.48,5,desktop,ios,premium,north,0
4784,559,75,24,10.88,9,mobile,ios,free,north,1
4785,621,118,30,10.64,9,tablet,windows,trial,east,1
4786,281,38,28,10.37,11,mobile,android,free,south,0
4787,422,23,35,14.05,7,mobile,mac,premium,north,0
4788,37,16,32,8.46,7,tablet,mac,trial,north,0
4789,244,45,43,19.44,1,mobile,linux,premium,south,0
4790,446,72,30,14.27,12,mobile,windows,trial,east,0
4791,167,7,37,8.79,4,mobile,android,free,south,0
4792,723,91,41,14.59,12,desktop,mac,free,east,0
4793,709,55,32,15.98,10,mobile,mac,trial,north,0
4794,210,95,34,13.48,13,tablet,android,trial,west,1
4795,307,55,33,7.98,13,tablet,android,free,west,0
4796,162,18,31,20.95,6,mobile,mac,free,south,0
4797,382,2,30,14.56,6,mobile,android,trial,south,0
4798,116,66,43,7.01,13,desktop,ios,free,east,1
4799,303,64,34,12.84,13,tablet,windows,trial,north,0
4800,418,97,33,11.12,10,mobile,android,premium,east,1
4801,458,105,36,12.03,13,mobile,android,free,north,1
4802,447,19,35,7.23,9,mobile,mac,free,east,0
4803,184,37,39,12.22,1,tablet,android,premium,south,0
4804,584,24,32,8.67,8,mobile,linux,free,south,0
4805,514,12,34,10.6,6,desktop,ios,premium,east,0
4806,557,0,35,13.55,1,mobile,android,free,south,0
4807,357,9,29,10.09,8,desktop,ios,free,west,0
4808,654,62,46,10.84,8,mobile,linux,free,north,0
4809,302,18,39,15.28,11,desktop,windows,free,north,0
4810,594,23,27,8.45,11,mobile,android,premium,east,0
4811,172,14,44,9.41,5,mobile,windows,trial,east,0
4812,203,86,39,6.98,14,mobile,linux,free,east,1
4813,398,76,37,8.71,7,desktop,ios,free,south,1
4814,419,115,37,12.52,7,desktop,linux,trial,east,1
4815,552,13,36,14.56,3,mobile,android,free,north,0
4816,238,25,33,8.78,14,mobile,android,free,west,0
4817,640,54,35,14.44,6,mobile,windows,trial,west,0
4818,260,77,27,12.42,3,mobile,ios,free,south,1
4819,403,15,37,6.47,12,desktop,linux,free,south,0
4820,682,25,39,12.7,14,mobile,windows,free,north,0
4821,407,50,40,16.78,3,desktop,mac,free,west,0
4822,507,2,38,4.43,9,desktop,android,free,north,0
4823,666,47,24,20.02,13,tablet,android,free,west,0
4824,712,91,29,9.56,10,desktop,android,free,north,1
4825,379,63,37,5.4,7,mobile,windows,premium,west,1
4826,321,52,33,12.55,9,mobile,android,free,south,0
4827,167,58,39,15.32,2,mobile,android,trial,south,0
4828,406,113,32,10.88,14,mobile,windows,free,north,1
4829,672,62,32,13.25,8,mobile,ios,free,south,0
4830,370,64,37,20.48,1,tablet,linux,free,west,1
4831,273,111,27,12.82,5,mobile,windows,trial,east,1
4832,105,18,50,22.846250000000005,6,desktop,windows,free,south,0
4833,302,11,34,17.06,14,mobile,android,free,west,0
4834,195,53,32,12.21,13,mobile,ios,trial,west,0
4835,713,38,30,13.17,5,mobile,windows,free,south,0
4836,399,24,38,10.72,3,mobile,linux,premium,south,0
4837,125,14,37,13.0,1,mobile,android,free,west,1
4838,77,105,32,14.25,8,tablet,windows,premium,east,1
4839,625,73,37,10.38,7,desktop,android,trial,south,0
4840,682,82,32,6.48,8,mobile,android,free,east,1
4841,564,14,33,17.29,4,mobile,mac,free,south,0
4842,116,40,27,15.89,12,tablet,android,premium,south,0
4843,98,74,30,6.33,8,mobile,mac,free,east,1
4844,168,63,37,12.68,13,mobile,linux,free,south,0
4845,555,83,31,16.11,4,desktop,mac,free,east,1
4846,565,80,33,15.69,4,desktop,linux,free,east,0
4847,616,49,27,9.22,9,mobile,linux,free,west,0
4848,97,93,39,15.93,10,desktop,android,free,west,1
4849,137,31,40,12.06,5,mobile,windows,premium,west,0
4850,660,9,36,13.55,8,desktop,linux,free,east,0
4851,680,109,34,8.32,8,mobile,android,trial,south,1
4852,537,2,33,1.1562499999999964,10,desktop,mac,premium,south,0
4853,104,34,40,8.89,9,desktop,windows,free,north,0
4854,78,13,28,14.15,3,mobile,mac,trial,west,0
4855,68,27,35,11.18,2,desktop,ios,free,west,0
4856,514,47,31,14.6,4,mobile,android,free,east,1
4857,622,15,26,16.42,2,tablet,windows,free,west,0
4858,472,56,42,10.68,8,mobile,ios,free,east,0
4859,213,111,31,10.28,8,mobile,mac,free,north,1
4860,560,16,25,3.25,1,desktop,windows,free,west,1
4861,71,111,33,5.81,12,mobile,ios,free,south,1
4862,609,49,39,6.64,11,mobile,ios,premium,east,0
4863,654,71,27,14.23,7,desktop,linux,premium,east,0
4864,532,52,46,10.72,3,desktop,windows,trial,south,0
4865,645,37,42,9.86,3,mobile,mac,free,south,0
4866,440,13,39,9.41,14,mobile,mac,premium,east,0
4867,357,71,37,8.88,4,desktop,android,premium,south,1
4868,255,109,36,15.69,13,desktop,linux,trial,south,0
4869,675,62,37,12.37,10,desktop,windows,trial,north,0
4870,518,71,24,15.97,9,desktop,ios,free,south,1
4871,163,77,28,3.23,12,desktop,android,premium,east,0
4872,699,46,27,14.13,13,mobile,android,free,east,0
4873,71,14,33,10.06,4,mobile,linux,trial,south,0
4874,441,60,37,10.87,14,desktop,ios,free,west,0
4875,163,104,39,17.41,2,mobile,windows,free,north,1
4876,495,37,31,10.44,11,mobile,android,premium,east,0
4877,318,104,45,13.97,6,mobile,ios,trial,north,1
4878,335,102,31,7.93,9,desktop,windows,trial,west,1
4879,500,29,33,12.14,12,desktop,android,free,west,0
4880,559,69,37,5.64,7,desktop,android,free,west,1
4881,296,89,41,11.77,2,mobile,windows,free,south,1
4882,728,59,46,13.54,12,desktop,linux,premium,south,0
4883,378,83,35,16.43,2,mobile,mac,free,south,1
4884,142,109,49,8.73,10,desktop,mac,free,south,1
4885,34,75,42,9.88,7,desktop,windows,free,north,1
4886,171,100,39,9.42,7,mobile,windows,free,east,1
4887,513,96,37,10.98,4,tablet,windows,free,north,1
4888,407,97,33,8.14,8,mobile,ios,trial,west,1
4889,266,102,29,3.37,3,mobile,mac,premium,north,1
4890,366,27,39,7.83,4,mobile,android,free,south,0
4891,616,2,44,11.8,7,mobile,ios,free,south,0
4892,430,18,23,11.41,12,desktop,mac,premium,north,0
4893,70,29,42,14.21,8,mobile,android,free,west,0
4894,64,82,42,15.37,13,mobile,android,trial,north,0
4895,367,61,45,10.2,4,mobile,linux,free,west,1
4896,312,56,33,5.66,1,desktop,linux,free,east,1
4897,625,1,40,13.61,5,mobile,mac,free,east,0
4898,438,82,26,11.96,2,desktop,mac,free,south,1
4899,559,43,49,10.97,8,mobile,android,free,north,0
4900,439,91,28,16.88,14,desktop,mac,free,east,0
4901,271,13,27,13.8,7,tablet,android,free,north,0
4902,490,35,32,12.49,3,mobile,android,premium,south,0
4903,465,6,31,12.66,9,mobile,android,free,east,0
4904,534,34,31,15.4,11,tablet,android,free,east,0
4905,162,110,36,9.24,13,mobile,linux,free,east,1
4906,479,58,41,8.48,7,desktop,windows,free,south,1
4907,229,52,39,11.06,6,mobile,ios,free,west,1
4908,583,32,38,7.29,8,mobile,android,free,south,1
4909,588,31,23,11.82,3,desktop,ios,trial,east,0
4910,467,80,32,12.39,2,mobile,android,free,south,1
4911,692,118,48,11.72,11,desktop,ios,free,south,1
4912,406,89,37,10.55,2,mobile,ios,free,east,1
4913,47,88,50,18.61,10,mobile,ios,free,west,0
4914,454,56,21,15.76,9,mobile,android,trial,south,0
4915,574,11,30,11.61,7,desktop,linux,premium,north,0
4916,100,86,30,12.37,6,mobile,mac,free,east,1
4917,103,97,42,17.51,14,mobile,ios,free,south,0
4918,221,61,37,9.66,12,mobile,mac,trial,east,0
4919,620,10,25,8.14,3,desktop,ios,trial,west,0
4920,399,85,34,12.91,14,mobile,linux,premium,south,0
4921,713,110,32,13.66,2,tablet,windows,trial,west,1
4922,641,26,27,13.95,12,mobile,ios,free,east,0
4923,418,19,22,15.31,6,mobile,android,premium,east,0
4924,505,88,38,9.07,6,mobile,mac,free,west,1
4925,261,39,32,6.37,8,mobile,mac,free,west,0
4926,93,85,41,9.66,7,desktop,ios,premium,west,1
4927,309,84,24,14.33,2,tablet,linux,free,west,1
4928,444,31,38,8.31,3,desktop,mac,free,west,0
4929,157,5,30,4.26,11,desktop,mac,free,west,0
4930,185,66,38,12.58,10,desktop,linux,free,east,1
4931,40,48,38,9.73,6,mobile,ios,free,south,1
4932,543,102,44,5.09,7,mobile,ios,premium,south,1
4933,659,42,44,12.3,6,desktop,android,trial,west,0
4934,609,29,28,10.45,13,tablet,windows,trial,west,0
4935,295,103,39,18.7,1,desktop,windows,free,east,1
4936,445,88,39,12.36,10,desktop,windows,free,north,1
4937,702,74,29,14.34,5,mobile,mac,free,west,1
4938,443,114,38,11.93,3,desktop,windows,free,south,1
4939,237,93,37,9.61,3,desktop,android,free,east,1
4940,267,103,40,10.05,6,tablet,windows,free,north,1
4941,538,95,36,16.32,3,desktop,linux,premium,west,1
4942,342,48,36,14.99,10,mobile,android,free,south,0
4943,616,7,38,6.05,5,desktop,windows,free,south,0
4944,634,72,42,7.01,13,mobile,windows,premium,east,1
4945,55,91,35,7.23,3,mobile,windows,trial,east,1
4946,536,119,38,16.24,5,desktop,ios,free,south,1
4947,288,81,20,5.07,6,desktop,ios,free,north,1
4948,393,68,37,15.15,10,desktop,android,trial,west,0
4949,215,69,37,13.59,5,mobile,ios,free,west,1
4950,287,13,40,12.59,3,mobile,windows,free,east,0
4951,261,0,34,10.11,6,mobile,mac,trial,north,0
4952,65,5,32,16.75,13,desktop,windows,free,west,0
4953,577,108,34,12.45,12,desktop,android,free,south,1
4954,130,94,39,6.22,9,mobile,windows,free,east,1
4955,293,31,30,7.15,14,mobile,ios,premium,east,0
4956,165,50,42,5.42,11,desktop,android,premium,east,0
4957,142,58,32,16.8,11,mobile,ios,free,north,0
4958,291,29,38,17.7,6,desktop,android,free,west,0
4959,673,50,29,16.35,7,desktop,windows,free,east,0
4960,690,41,40,11.43,14,mobile,mac,free,west,0
4961,297,83,39,6.29,13,mobile,windows,free,north,1
4962,383,90,33,7.78,11,desktop,windows,trial,east,0
4963,719,11,28,8.04,2,mobile,linux,premium,north,0
4964,194,55,43,11.82,3,mobile,linux,free,north,1
4965,691,118,50,17.55,7,tablet,windows,free,west,1
4966,104,104,32,17.53,8,mobile,android,free,north,1
4967,188,95,42,10.05,9,tablet,mac,free,north,1
4968,266,88,28,3.05,4,mobile,android,premium,north,1
4969,55,0,31,7.33,11,mobile,ios,free,south,0
4970,601,116,41,16.75,12,mobile,mac,trial,north,1
4971,628,88,42,12.93,3,desktop,linux,free,north,1
4972,298,106,41,10.58,11,tablet,windows,free,east,1
4973,615,109,34,10.3,3,mobile,android,free,north,1
4974,570,30,35,9.0,7,tablet,ios,premium,south,0
4975,590,1,34,7.18,13,desktop,android,premium,north,0
4976,591,79,32,20.29,5,tablet,ios,free,east,1
4977,431,55,30,18.87,10,desktop,ios,free,south,0
4978,107,2,20,8.71,12,desktop,windows,free,west,0
4979,676,32,39,4.98,7,tablet,ios,free,west,0
4980,456,118,38,12.68,12,desktop,mac,free,south,1
4981,660,43,51,11.41,9,desktop,windows,free,south,0
4982,701,31,33,14.51,8,mobile,android,trial,west,0
4983,161,78,40,15.42,2,mobile,ios,free,south,1
4984,311,79,35,7.32,11,desktop,mac,trial,west,0
4985,164,39,29,17.12,5,mobile,windows,premium,north,0
4986,65,101,42,10.59,4,mobile,linux,free,east,1
4987,706,69,27,14.43,13,desktop,linux,free,south,1
4988,676,19,32,10.95,5,desktop,android,premium,west,0
4989,682,38,38,15.69,6,tablet,mac,free,north,0
4990,648,101,35,2.55,14,mobile,linux,free,west,1
4991,484,10,38,14.95,5,mobile,mac,free,west,0
4992,395,1,44,8.67,11,mobile,mac,free,south,0
4993,724,78,32,12.29,8,tablet,mac,premium,east,0
4994,416,53,38,16.98,2,mobile,android,free,east,1
4995,479,30,33,8.79,9,tablet,ios,free,east,0
4996,178,56,33,8.16,7,mobile,mac,free,east,1
4997,552,22,42,10.51,11,mobile,windows,free,east,0
4998,603,44,30,10.26,6,desktop,linux,premium,south,0
4999,504,28,20,7.8,4,desktop,windows,trial,west,0
5000,379,70,33,12.43,4,mobile,android,trial,west,0
5001,168,80,42,12.63,8,mobile,windows,free,west,1
5002,53,109,40,13.85,14,mobile,ios,premium,north,1
5003,469,8,36,8.72,7,desktop,mac,premium,north,0
5004,508,39,31,8.22,2,mobile,windows,premium,south,1
5005,570,31,36,11.53,12,mobile,windows,premium,north,0
5006,695,69,24,11.02,5,mobile,android,trial,west,0
5007,378,63,37,11.1,6,mobile,windows,trial,south,0
5008,610,105,35,9.17,12,desktop,android,free,west,1
5009,531,110,42,13.32,2,desktop,linux,free,west,1
5010,224,92,39,8.23,2,tablet,mac,trial,south,1
5011,621,23,27,11.51,3,desktop,linux,free,east,0
5012,67,4,32,10.77,6,mobile,ios,trial,east,0
5013,449,107,33,11.87,13,desktop,windows,free,east,1
5014,688,113,33,16.74,9,desktop,android,free,north,1
5015,491,30,35,6.74,11,mobile,android,free,east,0
5016,685,5,19,2.43,5,mobile,android,premium,east,0
5017,69,81,36,9.62,6,mobile,android,free,north,1
5018,402,70,38,7.39,6,tablet,mac,trial,west,1
5019,576,106,36,1.1562499999999964,2,mobile,android,free,west,1
5020,479,69,38,18.99,8,mobile,ios,premium,east,0
5021,646,91,31,14.24,5,desktop,linux,trial,south,1
5022,353,94,27,14.67,14,desktop,windows,premium,west,0
5023,507,1,27,10.86,10,mobile,windows,free,south,0
5024,323,17,26,13.68,13,mobile,android,premium,north,0
5025,640,93,38,10.31,3,desktop,android,free,west,1
5026,113,21,32,15.26,2,mobile,linux,free,east,0
5027,207,24,38,12.76,7,mobile,android,free,east,0
5028,97,90,35,11.85,8,mobile,mac,trial,east,1
5029,521,24,33,12.16,8,desktop,linux,premium,north,0
5030,192,17,36,17.86,10,mobile,linux,trial,north,0
5031,251,1,31,12.67,12,desktop,windows,free,south,0
5032,615,56,37,7.88,5,mobile,linux,free,west,1
5033,282,76,30,13.34,5,mobile,mac,free,west,1
5034,132,87,45,13.96,4,desktop,mac,free,south,1
5035,44,108,40,11.42,6,mobile,windows,trial,west,1
5036,188,78,33,11.79,9,mobile,windows,free,west,1
5037,670,90,40,7.74,12,tablet,windows,trial,west,1
5038,414,25,31,12.39,6,desktop,ios,free,south,0
5039,726,40,27,7.14,6,desktop,linux,free,east,0
5040,180,36,38,11.0,13,desktop,linux,free,west,0
5041,276,7,30,9.32,5,desktop,android,free,east,0
5042,144,116,42,15.93,3,mobile,mac,trial,west,1
5043,308,28,41,18.2,5,mobile,linux,trial,south,0
5044,424,53,26,7.42,1,desktop,linux,premium,west,1
5045,595,42,39,11.98,6,desktop,android,free,north,0
5046,287,5,29,10.76,13,mobile,mac,free,east,0
5047,570,108,23,13.86,12,desktop,linux,free,south,1
5048,468,26,35,12.38,13,mobile,mac,premium,south,0
5049,234,12,32,10.45,5,mobile,android,free,east,0
5050,668,41,40,12.38,6,mobile,linux,premium,south,0
5051,333,17,40,11.14,12,desktop,windows,free,west,0
5052,135,119,31,18.36,11,mobile,mac,trial,east,1
5053,703,22,24,8.83,3,mobile,mac,trial,east,0
5054,669,36,40,13.03,12,desktop,ios,free,south,0
5055,64,32,40,14.04,2,desktop,windows,free,east,0
5056,661,3,32,13.75,4,mobile,windows,free,south,0
5057,693,1,23,10.81,8,desktop,mac,free,east,0
5058,610,61,38,17.47,10,tablet,mac,free,south,0
5059,208,27,37,3.64,12,mobile,ios,trial,east,0
5060,471,10,41,7.62,11,desktop,linux,free,east,0
5061,406,34,41,14.65,4,mobile,android,trial,north,0
5062,464,32,33,8.48,6,mobile,mac,free,west,0
5063,461,50,24,8.25,11,mobile,ios,free,west,0
5064,477,119,47,10.13,14,tablet,ios,trial,east,1
5065,389,36,35,8.86,13,mobile,windows,free,north,0
5066,513,84,39,14.55,14,tablet,linux,free,east,0
5067,398,92,29,15.62,10,mobile,android,free,north,1
5068,41,6,45,12.35,7,mobile,ios,free,east,0
5069,54,60,35,16.22,11,mobile,windows,free,south,0
5070,700,53,46,6.45,2,mobile,linux,free,west,1
5071,666,60,43,12.3,14,mobile,linux,free,east,0
5072,439,20,35,17.39,13,mobile,linux,trial,north,0
5073,152,55,31,15.91,8,desktop,android,free,west,0
5074,577,14,40,17.75,8,desktop,windows,free,east,0
5075,130,113,44,9.64,8,tablet,android,free,west,1
5076,294,70,26,15.67,2,mobile,ios,premium,north,1
5077,260,4,25,10.29,3,desktop,android,free,north,0
5078,38,60,33,14.38,11,mobile,android,trial,north,0
5079,594,111,26,17.24,1,mobile,mac,free,south,1
