user_id,days_signup_age,recency_days,frequency_total,session_duration_avg,feature_count_used,device_type,os_type,user_segment,region,dropoff_label
2534,149,61,35,13.19,14,mobile,android,free,west,0
2535,590,26,33,14.6,1,mobile,android,free,north,0
2536,715,40,24,16.41,5,mobile,ios,free,west,0
2537,258,26,26,17.7,10,desktop,mac,free,west,0
2538,379,79,31,13.79,12,mobile,windows,trial,west,0
2539,401,35,38,10.74,4,desktop,mac,free,south,0
2540,375,75,39,2.75,12,tablet,linux,free,east,0
2541,232,78,34,15.91,7,tablet,android,premium,north,0
2542,709,112,39,14.06,13,mobile,linux,free,south,1
2543,699,44,41,12.61,4,mobile,linux,free,west,1
2544,296,115,35,9.25,10,desktop,windows,trial,east,0
2545,593,48,41,15.86,3,desktop,windows,free,south,0
2546,308,81,30,10.97,2,mobile,windows,free,east,0
2547,586,79,30,11.86,10,desktop,windows,free,north,1
2548,439,98,34,11.78,10,desktop,android,trial,west,0
2549,359,56,30,13.8,5,desktop,windows,trial,east,0
2550,119,95,34,7.41,9,tablet,linux,trial,east,0
2551,488,42,30,14.25,14,tablet,android,free,south,0
2552,254,58,35,9.12,5,mobile,ios,trial,north,0
2553,181,59,36,9.26,8,mobile,linux,free,south,0
2554,165,84,36,15.54,3,desktop,windows,free,south,1
2555,717,74,23,8.02,8,desktop,android,free,south,0
2556,102,9,36,15.53,13,desktop,ios,free,south,0
2557,588,97,22,12.41,9,mobile,linux,free,east,1
2558,636,90,32,5.41,2,desktop,linux,free,south,1
2559,51,12,50,17.46,11,mobile,mac,free,south,0
2560,442,115,23,13.24,6,tablet,mac,free,east,1
2561,434,79,27,13.58,1,desktop,ios,premium,north,1
2562,281,10,33,16.03,9,mobile,ios,free,west,0
2563,496,58,25,18.0,5,desktop,mac,trial,east,0
2564,316,100,35,12.8,14,desktop,android,free,south,0
2565,337,33,42,14.47,14,mobile,linux,free,east,0
2566,332,111,34,13.48,10,mobile,mac,premium,west,0
2567,590,50,42,10.63,9,desktop,mac,free,west,0
2568,473,27,28,5.67,5,desktop,linux,premium,west,0
2569,295,42,35,12.86,1,mobile,ios,trial,north,0
2570,678,62,39,17.52,1,tablet,mac,free,north,1
2571,591,82,40,14.33,7,tablet,mac,trial,east,1
2572,682,111,33,7.73,5,desktop,linux,trial,south,1
2573,541,23,36,16.39,14,tablet,mac,premium,north,0
2574,304,115,26,10.76,5,mobile,ios,free,west,1
2575,571,63,32,3.63,4,tablet,android,free,south,0
2576,260,15,38,16.07,12,tablet,mac,free,west,0
2577,219,111,32,8.22,12,desktop,mac,free,east,0
2578,345,41,35,19.12,6,mobile,ios,free,north,0
2579,708,74,28,16.59,2,mobile,linux,trial,north,1
2580,427,83,38,11.09,2,mobile,windows,free,east,1
2581,298,1,33,13.84,8,desktop,linux,premium,east,0
2582,353,26,26,21.7,13,mobile,mac,premium,south,0
2583,233,82,30,16.0,6,desktop,ios,free,north,0
2584,491,38,35,12.95,1,desktop,mac,free,east,0
2585,275,1,37,23.56,6,mobile,mac,free,north,0
2586,418,2,32,12.47,1,mobile,linux,free,north,0
2587,288,99,38,14.33,6,desktop,ios,free,south,1
2588,254,18,39,8.26,7,mobile,linux,premium,south,0
2589,709,12,34,5.3,11,tablet,windows,free,south,0
2590,272,67,22,10.85,1,desktop,mac,free,south,1
2591,79,14,20,12.15,7,mobile,windows,free,east,0
2592,295,78,34,13.32,3,desktop,android,free,east,0
2593,402,65,35,6.32,7,desktop,android,premium,north,0
2594,96,77,29,14.64,14,desktop,linux,premium,north,0
2595,243,58,41,8.68,11,desktop,mac,free,east,0
2596,146,93,43,14.43,12,tablet,ios,free,east,0
2597,380,77,37,15.74,1,mobile,linux,premium,north,0
2598,536,49,37,10.42,11,mobile,windows,trial,west,0
2599,707,1,28,8.14,13,desktop,android,free,north,0
2600,302,32,23,18.17,10,desktop,mac,free,east,0
2601,634,15,44,15.49,11,tablet,windows,free,north,0
2602,180,1,37,12.61,1,mobile,android,free,west,0
2603,576,32,38,17.87,11,mobile,mac,free,east,0
2604,423,24,34,12.33,12,desktop,mac,trial,west,0
2605,560,9,32,9.52,4,desktop,mac,free,west,0
2606,558,37,27,7.99,7,desktop,android,trial,north,0
2607,402,60,28,11.57,6,mobile,mac,trial,west,1
2608,210,21,32,15.09,2,desktop,ios,trial,north,0
2609,398,32,39,17.56,2,desktop,mac,free,east,0
2610,608,2,43,12.09,5,desktop,ios,free,east,0
2611,709,6,42,16.85,2,desktop,android,trial,west,0
2612,679,18,40,11.14,8,mobile,mac,premium,east,0
2613,157,54,28,8.87,1,tablet,linux,free,east,0
2614,448,79,37,6.77,1,mobile,ios,premium,west,0
2615,103,94,38,9.98,9,tablet,android,premium,north,0
2616,498,75,35,6.93,4,mobile,android,trial,north,0
2617,724,74,28,20.04,6,desktop,ios,free,north,0
2618,66,112,41,13.76,5,mobile,ios,trial,north,1
2619,489,30,40,11.62,7,mobile,ios,free,south,1
2620,691,95,39,18.89,7,tablet,windows,free,west,0
2621,623,112,38,6.79,2,mobile,mac,free,south,1
2622,304,68,25,11.45,1,mobile,android,trial,west,0
2623,102,100,42,20.0,7,desktop,android,free,east,0
2624,676,16,27,11.42,8,mobile,mac,free,south,0
2625,674,105,39,21.79,11,desktop,linux,free,west,0
2626,435,67,35,15.14,3,tablet,mac,free,south,0
2627,715,26,32,17.22,2,mobile,android,free,north,0
2628,33,7,32,17.34,9,mobile,ios,free,west,0
2629,461,86,31,12.01,13,desktop,mac,free,north,0
2630,56,51,31,10.05,4,desktop,android,free,south,0
2631,684,37,40,11.54,2,mobile,ios,free,north,0
2632,506,46,38,8.05,6,mobile,mac,trial,west,0
2633,669,118,33,11.74,8,mobile,linux,free,east,0
2634,423,51,40,11.98,9,mobile,android,trial,west,0
2635,88,9,30,18.76,2,mobile,ios,free,west,0
2636,48,33,44,14.37,10,tablet,ios,free,south,0
2637,264,17,35,21.45,5,mobile,linux,free,south,0
2638,550,82,38,3.36,1,mobile,ios,free,south,1
2639,135,96,43,7.13,13,tablet,android,free,north,0
2640,626,100,34,10.58,8,mobile,ios,trial,west,1
2641,197,75,41,17.97,5,tablet,android,free,north,0
2642,377,92,33,11.56,12,desktop,linux,free,south,0
2643,172,50,20,6.13,12,mobile,android,free,south,0
2644,356,75,22,11.02,3,mobile,ios,free,north,0
2645,346,12,28,7.21,14,mobile,mac,free,west,0
2646,33,64,37,6.43,8,mobile,windows,free,east,0
2647,427,66,27,20.0,4,mobile,android,free,west,0
2648,580,3,31,10.59,7,mobile,linux,trial,east,0
2649,685,65,30,12.69,3,mobile,ios,free,south,1
2650,261,86,26,11.63,12,desktop,mac,free,north,1
2651,646,44,38,10.99,4,mobile,linux,trial,east,0
2652,645,65,36,8.64,7,mobile,ios,free,east,1
2653,721,34,35,10.76,1,mobile,android,premium,north,0
2654,291,32,34,13.35,14,mobile,linux,trial,north,0
2655,625,15,43,17.67,5,desktop,ios,free,south,0
2656,425,39,35,15.79,10,desktop,mac,free,north,0
2657,70,96,42,7.12,5,mobile,windows,free,north,1
2658,219,112,36,15.95,8,desktop,mac,trial,north,0
2659,500,76,31,13.9,8,mobile,windows,free,south,0
2660,142,74,30,9.5,5,desktop,windows,trial,east,0
2661,334,73,33,12.73,7,mobile,android,free,west,0
2662,572,57,42,14.29,9,desktop,linux,trial,west,0
2663,134,50,44,12.19,4,mobile,ios,premium,south,0
2664,377,74,40,13.92,2,mobile,android,free,east,0
2665,180,94,36,8.55,3,mobile,mac,free,north,0
2666,405,49,26,19.97,6,mobile,ios,free,west,0
2667,198,67,35,4.28,3,desktop,android,free,north,0
2668,705,56,40,14.31,4,desktop,windows,free,north,0
2669,83,34,42,13.47,10,mobile,android,free,east,0
2670,704,34,34,14.57,10,tablet,windows,trial,south,0
2671,584,9,33,9.17,14,mobile,android,premium,south,0
2672,628,52,36,16.68,11,desktop,windows,trial,south,0
2673,626,85,31,11.57,6,mobile,mac,trial,east,1
2674,161,82,36,7.26,14,mobile,linux,free,west,0
2675,681,118,39,7.62,13,mobile,windows,free,east,1
2676,445,4,39,12.5,4,desktop,windows,trial,east,0
2677,703,91,42,5.61,3,desktop,mac,trial,west,0
2678,644,95,34,19.2,13,desktop,linux,premium,west,0
2679,435,52,28,16.2,13,mobile,linux,free,north,0
2680,292,33,34,19.31,12,mobile,ios,free,south,0
2681,112,42,34,18.89,7,desktop,ios,free,south,0
2682,100,81,32,10.59,13,desktop,linux,free,west,0
2683,302,103,41,8.52,11,mobile,mac,free,east,0
2684,597,77,32,1.29,11,desktop,android,free,west,1
2685,383,61,38,10.38,9,desktop,windows,free,west,0
2686,367,78,35,19.06,4,mobile,android,free,west,0
2687,201,8,32,8.69,11,desktop,linux,free,east,1
2688,425,72,40,11.16,13,mobile,windows,premium,south,0
2689,476,5,26,9.78,13,mobile,ios,premium,south,0
2690,717,115,34,13.5,9,desktop,android,free,north,0
2691,540,106,44,17.14,1,tablet,linux,trial,east,0
2692,455,61,33,5.84,11,mobile,android,free,east,0
2693,667,44,33,6.61,4,mobile,android,premium,north,0
2694,327,87,39,17.95,3,mobile,windows,trial,south,0
2695,684,76,42,14.93,2,mobile,android,free,east,1
2696,288,84,29,10.96,3,desktop,linux,free,west,0
2697,119,61,37,18.83,7,mobile,windows,premium,west,0
2698,322,28,25,6.54,4,mobile,windows,premium,north,0
2699,120,8,25,15.72,6,desktop,linux,free,south,0
2700,112,33,30,11.73,8,mobile,mac,free,east,0
2701,646,63,42,14.43,8,mobile,ios,free,north,0
2702,586,50,32,2.45,6,desktop,ios,trial,north,0
2703,184,60,31,10.96,7,mobile,android,free,west,0
2704,616,33,40,14.95,13,mobile,android,free,east,0
2705,78,112,35,11.75,4,mobile,ios,free,east,0
2706,229,44,41,17.02,1,mobile,mac,free,north,0
2707,524,101,32,16.89,12,tablet,windows,free,east,0
2708,242,46,38,8.17,2,desktop,linux,premium,west,0
2709,541,53,30,15.3,11,mobile,windows,premium,west,0
2710,642,72,35,8.03,5,mobile,windows,free,north,1
2711,76,31,40,12.22,12,mobile,ios,premium,north,0
2712,46,26,39,14.62,3,desktop,android,trial,east,0
2713,688,45,33,8.66,3,desktop,mac,free,west,0
2714,394,96,37,15.15,6,desktop,windows,free,north,1
2715,384,17,36,9.98,6,mobile,mac,free,north,0
2716,354,52,32,9.68,11,tablet,windows,premium,north,0
2717,333,80,34,14.83,10,desktop,android,trial,west,0
2718,513,84,36,8.66,14,mobile,android,free,south,1
2719,435,52,29,8.45,10,mobile,linux,free,east,0
2720,144,9,32,16.16,3,mobile,linux,free,north,0
2721,468,1,40,12.43,2,desktop,android,free,north,0
2722,497,56,31,6.18,4,mobile,android,trial,east,0
2723,109,97,39,15.42,14,mobile,ios,premium,south,0
2724,293,3,34,10.37,11,desktop,mac,free,north,0
2725,583,106,34,6.39,11,desktop,ios,free,south,1
2726,463,81,34,1.97,4,mobile,windows,free,east,1
2727,125,0,35,15.61,7,mobile,linux,free,north,0
2728,58,41,33,8.56,10,mobile,linux,free,west,0
2729,436,26,29,7.02,14,mobile,linux,free,north,0
2730,353,113,37,14.56,9,desktop,mac,trial,west,1
2731,702,66,29,15.22,1,desktop,ios,free,east,1
2732,395,38,29,8.85,12,tablet,android,premium,north,0
2733,682,33,31,15.65,14,desktop,linux,premium,west,0
2734,180,67,39,20.22,1,desktop,windows,free,south,0
2735,343,0,41,17.39,6,mobile,mac,trial,south,0
2736,127,30,33,16.76,14,mobile,windows,free,north,0
2737,431,19,29,13.26,14,tablet,linux,free,north,0
2738,161,74,27,10.23,14,desktop,windows,free,south,0
2739,374,80,35,11.78,14,tablet,windows,free,south,0
2740,270,56,34,13.76,1,desktop,windows,trial,west,0
2741,160,16,37,6.97,3,mobile,linux,trial,east,0
2742,97,44,26,8.92,7,mobile,android,trial,north,0
2743,388,101,31,6.29,9,mobile,windows,free,west,1
2744,693,24,26,12.94,6,desktop,mac,trial,south,0
2745,169,19,37,12.33,4,tablet,android,trial,east,0
2746,313,13,21,9.39,4,desktop,linux,premium,west,1
2747,187,98,34,15.28,9,mobile,mac,trial,east,0
2748,596,14,39,7.82,14,mobile,windows,free,south,0
2749,320,69,42,9.24,12,mobile,ios,free,north,0
2750,712,119,51,15.12,3,mobile,android,free,north,0
2751,201,77,41,15.72,3,tablet,windows,free,east,0
2752,86,49,32,8.82,4,desktop,android,premium,west,0
2753,437,24,36,12.93,11,mobile,android,premium,north,0
2754,486,0,33,8.88,1,desktop,mac,premium,north,0
2755,723,18,31,11.21,10,mobile,mac,free,south,0
2756,639,114,31,12.58,9,tablet,windows,free,west,1
2757,648,17,42,14.24,10,desktop,linux,free,west,0
2758,473,2,37,13.27,13,mobile,windows,premium,north,0
2759,281,97,38,13.09,9,desktop,android,trial,east,0
2760,330,50,50,7.69,9,mobile,windows,trial,west,0
2761,123,42,31,13.55,7,desktop,linux,premium,west,0
2762,331,86,34,14.2,10,mobile,mac,free,west,0
2763,285,62,24,14.76,6,mobile,linux,free,west,0
2764,55,109,46,9.12,1,desktop,windows,trial,south,1
2765,173,56,37,15.66,1,mobile,mac,free,south,0
2766,404,85,33,6.73,11,mobile,mac,free,west,0
2767,288,105,32,10.28,9,desktop,windows,free,east,0
2768,725,55,30,10.9,6,mobile,android,free,north,0
2769,364,34,36,6.95,11,desktop,android,premium,north,0
2770,701,116,37,10.84,7,desktop,android,free,west,1
2771,492,27,37,12.89,4,mobile,android,free,north,0
2772,58,4,40,4.7,9,tablet,windows,premium,east,0
2773,172,69,39,10.42,6,mobile,mac,free,south,0
2774,524,118,38,5.01,14,mobile,android,trial,north,0
2775,411,10,38,20.17,11,mobile,ios,premium,north,0
2776,241,101,35,12.85,11,desktop,mac,free,east,0
2777,395,99,28,12.5,10,mobile,android,free,west,0
2778,662,111,40,12.93,10,mobile,linux,free,north,0
2779,302,50,39,14.42,11,mobile,ios,free,east,0
2780,61,30,38,15.91,7,desktop,windows,free,east,0
2781,247,61,37,5.75,12,mobile,mac,free,west,0
2782,685,17,29,17.24,1,mobile,windows,free,east,0
2783,563,101,51,16.98,10,mobile,linux,trial,north,1
2784,616,79,35,11.73,8,mobile,linux,free,south,1
2785,668,57,37,11.53,1,desktop,android,free,west,0
2786,112,61,40,1.0,10,mobile,mac,free,west,0
2787,227,85,40,7.02,1,mobile,ios,trial,south,0
2788,71,62,38,14.08,10,mobile,windows,free,west,0
2789,33,100,34,16.8,8,desktop,ios,free,north,0
2790,614,110,30,14.92,9,desktop,linux,premium,east,0
2791,685,113,27,11.7,9,mobile,windows,trial,west,1
2792,139,74,36,19.7,5,desktop,android,trial,east,0
2793,535,89,31,16.02,9,desktop,windows,trial,north,0
2794,404,37,35,10.42,4,mobile,ios,free,north,0
2795,78,4,37,20.73,11,mobile,ios,free,east,0
2796,671,48,37,7.62,2,mobile,windows,free,west,0
2797,639,104,34,6.11,2,desktop,linux,premium,west,1
2798,427,16,40,10.32,10,mobile,mac,premium,west,0
2799,525,65,29,8.97,1,mobile,android,trial,west,0
2800,308,23,27,10.54,14,mobile,mac,free,west,0
2801,584,51,33,15.19,1,mobile,linux,trial,west,0
2802,341,17,30,11.86,8,desktop,ios,trial,west,0
2803,722,88,30,11.97,14,mobile,linux,free,west,0
2804,74,97,37,12.24,10,mobile,mac,free,south,0
2805,150,91,33,2.75,9,desktop,android,free,east,0
2806,708,84,32,5.94,10,desktop,android,free,north,1
2807,232,28,28,10.46,10,tablet,mac,trial,east,0
2808,247,63,38,8.63,3,desktop,linux,free,east,0
2809,583,12,35,11.07,5,mobile,linux,trial,north,0
2810,162,44,41,17.62,3,mobile,linux,free,north,0
2811,389,60,22,11.7,3,tablet,android,free,west,0
2812,230,80,37,6.71,3,desktop,windows,trial,east,0
2813,168,11,32,8.83,9,mobile,windows,free,north,0
2814,705,97,41,18.84,14,mobile,android,premium,south,0
2815,169,55,35,18.13,8,desktop,linux,trial,west,0
2816,96,105,37,14.38,1,mobile,ios,premium,east,1
2817,501,63,32,5.75,10,desktop,ios,free,west,1
2818,637,65,33,13.23,8,desktop,ios,trial,east,0
2819,119,83,26,13.53,11,mobile,linux,free,east,0
2820,525,98,34,12.1,6,tablet,linux,trial,north,0
2821,408,18,31,9.72,7,tablet,mac,free,west,0
2822,611,61,37,10.55,10,mobile,ios,free,east,1
2823,118,3,33,9.44,10,mobile,mac,free,north,0
2824,713,56,45,7.42,4,desktop,ios,trial,south,1
2825,463,97,41,17.46,9,mobile,windows,free,west,0
2826,619,103,39,15.53,14,tablet,windows,trial,north,0
2827,283,34,39,10.86,1,mobile,windows,premium,east,0
2828,690,46,29,13.41,5,desktop,android,free,south,0
2829,468,66,33,13.56,8,desktop,linux,free,south,0
2830,118,47,39,21.37,13,mobile,android,premium,north,0
2831,676,21,40,15.49,14,desktop,android,free,east,0
2832,587,36,27,15.34,9,mobile,ios,free,south,0
2833,240,48,43,12.15,8,mobile,linux,trial,east,0
2834,411,62,32,10.26,6,mobile,android,free,south,0
2835,301,110,36,17.53,7,mobile,ios,trial,north,1
2836,410,65,30,14.61,11,mobile,android,trial,north,0
2837,705,46,29,8.68,8,mobile,linux,free,west,0
2838,659,79,28,13.82,8,mobile,android,free,south,0
2839,180,92,35,15.35,12,mobile,linux,free,east,1
2840,710,51,42,3.62,2,mobile,linux,free,south,1
2841,336,58,42,8.31,14,desktop,linux,free,south,1
2842,523,26,40,13.45,10,mobile,mac,premium,west,0
2843,564,103,40,4.3,9,desktop,mac,free,west,1
2844,368,104,35,4.94,9,mobile,ios,free,north,1
2845,349,20,40,10.92,9,mobile,linux,trial,north,0
2846,349,41,30,13.97,8,mobile,ios,free,south,0
2847,633,32,39,14.15,5,mobile,ios,free,north,0
2848,300,110,35,18.33,11,mobile,android,premium,north,0
2849,225,7,40,12.33,4,desktop,linux,trial,west,0
2850,283,24,47,10.51,10,mobile,android,free,north,0
2851,166,37,26,6.77,8,mobile,ios,free,north,0
2852,304,67,24,10.46,6,desktop,android,free,south,0
2853,109,29,35,14.83,12,mobile,linux,free,east,0
2854,92,64,34,15.01,5,desktop,ios,free,south,1
2855,536,89,29,13.06,10,desktop,linux,free,east,0
2856,84,99,26,14.19,4,mobile,windows,premium,east,0
2857,427,11,47,17.11,3,mobile,mac,free,north,0
2858,575,16,45,12.3,9,mobile,linux,trial,west,0
2859,537,11,42,17.47,14,desktop,windows,free,north,0
2860,342,109,28,9.09,5,tablet,ios,free,west,0
2861,165,78,23,11.71,2,mobile,ios,free,south,1
2862,681,63,41,10.08,2,tablet,mac,free,west,1
2863,614,94,35,15.17,7,mobile,windows,trial,west,0
2864,458,70,29,7.94,11,mobile,windows,free,north,0
2865,90,28,40,10.71,10,mobile,linux,premium,south,0
2866,54,61,49,4.56,3,tablet,windows,trial,north,0
2867,250,84,44,14.38,12,mobile,ios,free,west,0
2868,140,4,33,16.99,3,desktop,windows,free,south,0
2869,632,72,36,15.64,8,mobile,mac,premium,west,0
2870,174,59,31,15.25,12,desktop,windows,free,east,0
2871,227,8,32,15.36,12,desktop,ios,free,west,0
2872,713,31,38,14.8,10,desktop,windows,trial,east,0
2873,602,53,44,14.46,5,desktop,ios,free,north,0
2874,183,41,32,14.72,11,mobile,linux,trial,south,0
2875,298,34,29,9.38,6,tablet,ios,free,east,0
2876,391,77,40,11.2,5,desktop,ios,trial,west,1
2877,494,48,32,12.28,8,mobile,linux,free,west,0
2878,685,59,35,10.66,9,desktop,linux,free,east,0
2879,639,95,39,5.73,3,desktop,ios,premium,west,1
2880,714,11,24,7.06,14,desktop,android,free,west,0
2881,58,43,45,12.92,13,desktop,mac,free,west,0
2882,195,8,27,15.62,4,mobile,ios,trial,west,0
2883,424,111,37,12.04,4,mobile,windows,free,south,1
2884,64,22,36,23.06,1,mobile,linux,free,south,0
2885,278,98,35,8.32,6,desktop,linux,trial,north,0
2886,137,22,25,13.78,3,desktop,mac,premium,north,0
2887,683,38,45,17.16,14,desktop,ios,free,west,0
2888,74,72,32,16.26,13,mobile,ios,premium,south,0
2889,133,99,33,14.62,12,tablet,linux,trial,south,0
2890,166,21,27,16.28,4,mobile,linux,free,south,0
2891,134,25,39,12.22,10,mobile,ios,trial,west,0
2892,427,105,32,18.65,7,tablet,linux,free,west,0
2893,285,38,25,17.13,4,desktop,mac,trial,east,0
2894,668,25,39,8.59,8,tablet,android,trial,west,0
2895,212,89,33,13.29,3,desktop,windows,free,east,0
2896,406,10,27,5.81,14,mobile,linux,free,north,0
2897,492,104,32,18.09,3,mobile,mac,free,east,1
2898,468,105,43,12.9,5,desktop,android,free,north,1
2899,587,102,37,17.4,4,mobile,windows,premium,south,0
2900,171,35,24,11.56,8,desktop,mac,premium,west,0
2901,385,13,35,4.57,10,mobile,ios,premium,north,0
2902,590,51,31,22.55,14,mobile,mac,free,east,0
2903,634,40,35,12.52,6,desktop,android,free,west,0
2904,462,115,33,8.0,3,tablet,android,trial,west,1
2905,486,75,43,16.58,1,mobile,ios,free,east,1
2906,634,113,28,20.14,9,mobile,mac,free,south,0
2907,467,90,33,11.19,14,mobile,android,free,north,0
2908,694,85,37,11.6,1,mobile,windows,premium,north,1
2909,119,13,39,12.95,14,desktop,android,trial,east,0
2910,273,8,31,7.56,4,mobile,windows,free,south,0
2911,108,5,34,9.24,13,mobile,ios,premium,east,0
2912,93,71,39,19.13,1,desktop,linux,trial,north,1
2913,360,24,37,11.47,13,desktop,android,trial,south,0
2914,188,118,33,8.65,5,mobile,linux,free,south,1
2915,315,15,24,10.19,4,tablet,mac,free,west,0
2916,336,113,33,16.29,3,mobile,linux,free,north,1
2917,464,80,31,4.1,2,mobile,android,trial,south,0
2918,691,12,35,13.02,12,desktop,android,free,south,0
2919,624,7,32,21.85,1,mobile,android,free,south,0
2920,294,47,43,20.12,7,tablet,linux,free,west,0
2921,257,40,35,14.29,14,desktop,ios,free,west,0
2922,569,37,41,17.27,6,tablet,android,premium,north,0
2923,116,63,33,17.23,12,mobile,ios,free,west,0
2924,408,15,42,11.5,10,mobile,android,trial,west,0
2925,326,15,33,15.7,12,desktop,linux,premium,west,0
2926,157,83,33,19.15,14,desktop,android,trial,north,0
2927,461,118,29,6.94,2,desktop,linux,free,south,1
2928,254,32,41,14.31,5,mobile,mac,trial,east,0
2929,159,111,39,13.45,5,desktop,android,premium,north,0
2930,487,41,42,12.41,1,mobile,ios,trial,north,0
2931,151,40,28,12.06,2,mobile,android,free,east,0
2932,500,10,24,12.93,2,mobile,android,free,west,0
2933,143,50,31,13.26,14,desktop,windows,free,north,0
2934,334,59,35,16.47,13,mobile,linux,free,north,0
2935,595,79,31,13.91,9,mobile,mac,trial,west,0
2936,190,18,48,11.29,12,desktop,windows,free,south,0
2937,567,22,34,8.64,5,tablet,linux,trial,north,0
2938,535,51,32,10.11,7,mobile,windows,trial,west,0
2939,661,8,31,13.04,13,desktop,ios,free,south,0
2940,148,17,46,9.18,3,desktop,mac,free,north,0
2941,530,75,37,15.78,3,mobile,ios,free,east,0
2942,685,114,28,13.72,8,desktop,mac,free,west,1
2943,564,68,38,16.57,4,tablet,ios,premium,north,0
2944,161,17,25,9.44,10,desktop,linux,free,east,0
2945,605,118,30,8.68,9,mobile,android,free,south,1
2946,105,62,28,16.54,5,desktop,android,free,south,0
2947,442,86,36,12.52,2,desktop,ios,trial,east,0
2948,378,23,42,11.19,2,desktop,mac,trial,north,0
2949,401,69,37,14.79,7,mobile,android,premium,north,0
2950,393,9,35,14.65,5,mobile,ios,free,west,0
2951,52,75,33,6.98,1,desktop,windows,free,west,1
2952,385,24,32,17.54,10,mobile,android,trial,west,0
2953,685,109,41,10.36,14,tablet,android,free,west,0
2954,335,6,38,18.8,14,mobile,mac,free,north,0
2955,223,78,35,6.67,2,desktop,android,premium,south,0
2956,726,16,34,13.27,3,mobile,mac,free,west,0
2957,99,82,39,11.26,7,desktop,android,free,east,0
2958,370,59,39,4.1,13,desktop,mac,premium,west,0
2959,388,116,24,14.63,9,mobile,linux,free,south,1
2960,364,78,43,4.3,7,mobile,ios,free,east,0
2961,675,44,35,10.83,13,tablet,ios,free,east,0
2962,325,10,28,16.42,10,desktop,linux,free,west,0
2963,711,71,38,9.88,14,desktop,windows,free,east,1
2964,76,52,38,8.39,13,mobile,mac,premium,north,0
2965,543,6,35,15.2,14,tablet,windows,premium,north,0
2966,445,69,42,11.0,8,desktop,ios,trial,south,0
2967,198,25,35,10.38,6,mobile,mac,premium,east,0
2968,189,28,35,17.1,1,mobile,ios,free,west,1
2969,533,1,25,7.33,11,mobile,linux,free,south,0
2970,476,44,40,10.16,4,desktop,mac,free,west,0
2971,457,26,39,15.47,1,desktop,mac,free,east,0
2972,65,8,32,7.07,12,mobile,android,free,south,0
2973,448,52,33,19.1,6,mobile,android,free,north,1
2974,716,26,34,11.13,8,mobile,mac,premium,east,0
2975,42,16,39,15.5,11,mobile,mac,free,south,0
2976,358,56,35,15.49,5,tablet,mac,trial,north,0
2977,376,7,21,11.39,12,desktop,android,free,north,0
2978,657,118,43,10.08,9,mobile,android,free,north,1
2979,227,56,31,11.83,8,mobile,android,trial,north,0
2980,362,119,39,14.85,4,mobile,mac,free,north,0
2981,532,105,47,8.05,12,desktop,ios,free,west,0
2982,72,117,35,7.19,4,mobile,android,free,north,1
2983,590,65,49,17.94,9,mobile,mac,trial,south,0
2984,605,50,37,9.06,12,tablet,ios,free,south,0
2985,533,86,36,13.42,2,desktop,linux,free,east,0
2986,483,9,47,11.19,6,desktop,mac,free,south,0
2987,553,100,38,11.37,10,mobile,android,free,west,0
2988,577,38,30,17.72,4,mobile,linux,premium,west,0
2989,662,0,38,11.66,1,desktop,mac,free,east,0
2990,329,28,29,10.57,6,desktop,mac,free,west,0
2991,349,29,28,10.92,7,desktop,mac,trial,south,0
2992,476,1,43,9.99,13,desktop,android,premium,south,0
2993,165,80,38,9.32,12,mobile,android,free,east,0
2994,629,11,32,10.0,3,desktop,ios,free,north,0
2995,569,101,38,18.65,4,mobile,mac,trial,north,0
2996,471,54,45,14.85,3,mobile,android,free,west,0
2997,241,86,29,10.62,13,mobile,windows,free,north,1
2998,273,40,38,15.93,5,mobile,linux,premium,north,0
2999,334,15,42,5.65,13,mobile,mac,free,north,0
3000,493,21,34,17.5,1,mobile,mac,free,east,0
3001,574,77,34,17.18,8,mobile,windows,free,south,0
3002,500,85,26,20.95,2,desktop,mac,free,north,0
3003,680,32,33,16.05,8,tablet,linux,free,west,0
3004,702,42,36,13.75,1,mobile,android,free,west,1
3005,523,113,30,17.16,3,mobile,ios,free,west,1
3006,289,102,31,9.5,3,desktop,android,free,south,1
3007,449,49,38,10.42,10,mobile,mac,free,north,0
3008,327,28,25,11.74,9,desktop,ios,free,west,0
3009,470,36,26,17.48,8,mobile,mac,trial,east,0
3010,598,64,39,8.58,3,desktop,ios,trial,west,0
3011,288,68,34,8.15,4,mobile,linux,free,north,0
3012,384,22,41,12.95,6,desktop,windows,free,west,0
3013,61,7,28,14.87,14,mobile,windows,free,south,0
3014,545,59,45,9.19,10,mobile,ios,premium,west,0
3015,372,95,43,14.68,1,mobile,windows,free,north,1
3016,351,18,34,17.47,1,mobile,ios,free,east,0
3017,402,49,30,16.8,5,tablet,mac,trial,south,0
3018,180,19,47,13.41,3,mobile,android,trial,west,0
3019,448,29,22,11.64,6,mobile,ios,premium,north,0
3020,551,73,28,18.94,14,desktop,mac,free,north,0
3021,274,34,45,12.06,3,mobile,linux,premium,east,0
3022,121,31,36,15.76,9,desktop,linux,free,west,0
3023,300,119,44,19.83,7,desktop,mac,premium,west,0
3024,169,20,28,15.34,10,mobile,ios,free,north,0
3025,291,22,29,8.01,8,desktop,ios,premium,north,0
3026,468,111,25,7.04,8,desktop,mac,premium,south,1
3027,109,66,40,10.81,4,mobile,linux,trial,north,0
3028,553,5,40,14.84,14,desktop,mac,trial,south,0
